from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2412232,https://pubmed.ncbi.nlm.nih.gov/2412232,Degeneration of cholinergic neurons from the basal forebrain nuclei is suspected to be the cause of Alzheimer disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2463283,https://pubmed.ncbi.nlm.nih.gov/2463283,"In SDAT, there is a primary loss of cholinergic neurons compounded by a secondary reaction of the remaining cholinergic neurons to the terminal degeneration in the cortex."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2463283,https://pubmed.ncbi.nlm.nih.gov/2463283,"In SDAT, there is a primary loss of cholinergic neurons compounded by a secondary reaction of the remaining cholinergic neurons to the terminal degeneration in the cortex."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2463283,https://pubmed.ncbi.nlm.nih.gov/2463283,"In SDAT, there is a primary loss of cholinergic neurons compounded by a secondary reaction of the remaining cholinergic neurons to the terminal degeneration in the cortex."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25045655,https://pubmed.ncbi.nlm.nih.gov/25045655,"Since synaptic dysfunction and degeneration are early events during the pathogenesis of AD, we aim to investigate the effects of testosterone on oligomeric Abeta-induced synaptic changes."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25045655,https://pubmed.ncbi.nlm.nih.gov/25045655,"Furthermore, we showed that testosterone could attenuate Abeta-induced reduction of HSP70, which suggests a novel mechanism that links testosterone and its protective function on Abeta-induced synaptic damage."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25045655,https://pubmed.ncbi.nlm.nih.gov/25045655,"Since synaptic dysfunction and degeneration are early events during the pathogenesis of AD, we aim to investigate the effects of testosterone on oligomeric Abeta-induced synaptic changes."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25045655,https://pubmed.ncbi.nlm.nih.gov/25045655,"Furthermore, we showed that testosterone could attenuate Abeta-induced reduction of HSP70, which suggests a novel mechanism that links testosterone and its protective function on Abeta-induced synaptic damage."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25045655,https://pubmed.ncbi.nlm.nih.gov/25045655,"Since synaptic dysfunction and degeneration are early events during the pathogenesis of AD, we aim to investigate the effects of testosterone on oligomeric Abeta-induced synaptic changes."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25045655,https://pubmed.ncbi.nlm.nih.gov/25045655,"Furthermore, we showed that testosterone could attenuate Abeta-induced reduction of HSP70, which suggests a novel mechanism that links testosterone and its protective function on Abeta-induced synaptic damage."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25512503,https://pubmed.ncbi.nlm.nih.gov/25512503,The dementia of Alzheimer's disease (AD) results primarily from degeneration of neurons that furnish glutamatergic corticocortical connections that subserve cognition.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25512503,https://pubmed.ncbi.nlm.nih.gov/25512503,The dementia of Alzheimer's disease (AD) results primarily from degeneration of neurons that furnish glutamatergic corticocortical connections that subserve cognition.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,25512503,https://pubmed.ncbi.nlm.nih.gov/25512503,The dementia of Alzheimer's disease (AD) results primarily from degeneration of neurons that furnish glutamatergic corticocortical connections that subserve cognition.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2582270,https://pubmed.ncbi.nlm.nih.gov/2582270,"These neurones have previously been shown to respond to substance P3 and are analogous to the nucleus basalis of Meynert in man, which gives a diffuse projection to the cerebral cortex and whose degeneration is the likely cause of Alzheimer's disease."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2582270,https://pubmed.ncbi.nlm.nih.gov/2582270,"As discussed below, modulation of inward (or anomalous) rectification by substance P implies a self-reinforcing element to the depolarization caused by the peptide."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2582270,https://pubmed.ncbi.nlm.nih.gov/2582270,"These neurones have previously been shown to respond to substance P3 and are analogous to the nucleus basalis of Meynert in man, which gives a diffuse projection to the cerebral cortex and whose degeneration is the likely cause of Alzheimer's disease."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2582270,https://pubmed.ncbi.nlm.nih.gov/2582270,"As discussed below, modulation of inward (or anomalous) rectification by substance P implies a self-reinforcing element to the depolarization caused by the peptide."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2582270,https://pubmed.ncbi.nlm.nih.gov/2582270,"These neurones have previously been shown to respond to substance P3 and are analogous to the nucleus basalis of Meynert in man, which gives a diffuse projection to the cerebral cortex and whose degeneration is the likely cause of Alzheimer's disease."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2582270,https://pubmed.ncbi.nlm.nih.gov/2582270,"As discussed below, modulation of inward (or anomalous) rectification by substance P implies a self-reinforcing element to the depolarization caused by the peptide."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26025658,https://pubmed.ncbi.nlm.nih.gov/26025658,The progressive cognitive decline that is associated with Alzheimer's disease has been mainly attributed to a deficit in cholinergic neurotransmission due to the continuous degeneration of cholinergic neurons e.g. in the basal forebrain.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26025658,https://pubmed.ncbi.nlm.nih.gov/26025658,The progressive cognitive decline that is associated with Alzheimer's disease has been mainly attributed to a deficit in cholinergic neurotransmission due to the continuous degeneration of cholinergic neurons e.g. in the basal forebrain.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26025658,https://pubmed.ncbi.nlm.nih.gov/26025658,The progressive cognitive decline that is associated with Alzheimer's disease has been mainly attributed to a deficit in cholinergic neurotransmission due to the continuous degeneration of cholinergic neurons e.g. in the basal forebrain.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26415025,https://pubmed.ncbi.nlm.nih.gov/26415025,Progressive degeneration and death of neurons are main causes of neurodegenerative disorders such as Parkinson's disease and Alzheimer's disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26415025,https://pubmed.ncbi.nlm.nih.gov/26415025,Progressive degeneration and death of neurons are main causes of neurodegenerative disorders such as Parkinson's disease and Alzheimer's disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26415025,https://pubmed.ncbi.nlm.nih.gov/26415025,Progressive degeneration and death of neurons are main causes of neurodegenerative disorders such as Parkinson's disease and Alzheimer's disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2655587,https://pubmed.ncbi.nlm.nih.gov/2655587,Alzheimer's disease results from the degeneration of neurons.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2655587,https://pubmed.ncbi.nlm.nih.gov/2655587,Alzheimer's disease results from the degeneration of neurons.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2655587,https://pubmed.ncbi.nlm.nih.gov/2655587,Alzheimer's disease results from the degeneration of neurons.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26608462,https://pubmed.ncbi.nlm.nih.gov/26608462,Neurological diseases such as Alzheimer's and Parkinson's diseases are incurable progressive neurological disorders caused by the degeneration of neuronal cells and characterized by motor and non-motor symptoms.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26608462,https://pubmed.ncbi.nlm.nih.gov/26608462,"Hence, in this study we aimed to investigate the effect of curcumin on Ca(2+) signaling, oxidative stress parameters, mitochondrial depolarization levels and caspase-3 and -9 activities that are induced by the H2O2 model of oxidative stress in SH-SY5Y neuronal cells."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26608462,https://pubmed.ncbi.nlm.nih.gov/26608462,Neurological diseases such as Alzheimer's and Parkinson's diseases are incurable progressive neurological disorders caused by the degeneration of neuronal cells and characterized by motor and non-motor symptoms.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26608462,https://pubmed.ncbi.nlm.nih.gov/26608462,"Hence, in this study we aimed to investigate the effect of curcumin on Ca(2+) signaling, oxidative stress parameters, mitochondrial depolarization levels and caspase-3 and -9 activities that are induced by the H2O2 model of oxidative stress in SH-SY5Y neuronal cells."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26608462,https://pubmed.ncbi.nlm.nih.gov/26608462,Neurological diseases such as Alzheimer's and Parkinson's diseases are incurable progressive neurological disorders caused by the degeneration of neuronal cells and characterized by motor and non-motor symptoms.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26608462,https://pubmed.ncbi.nlm.nih.gov/26608462,"Hence, in this study we aimed to investigate the effect of curcumin on Ca(2+) signaling, oxidative stress parameters, mitochondrial depolarization levels and caspase-3 and -9 activities that are induced by the H2O2 model of oxidative stress in SH-SY5Y neuronal cells."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26981406,https://pubmed.ncbi.nlm.nih.gov/26981406,"Alzheimer's disease is the prevalent cause of premature senility, a progressive mental disorder due to degeneration in brain and deposition of amyloid beta peptide (1-42, a misfolded protein) in the form of aggregation that prevails for a prolonged time and obstructs every aspect of life."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26981406,https://pubmed.ncbi.nlm.nih.gov/26981406,"One of the primary hallmarks of the neuropathological disease is the accretion of amyloid beta peptide in the brain that leads to Alzheimer's disease, but the mechanism is still a mystery."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26981406,https://pubmed.ncbi.nlm.nih.gov/26981406,"Alzheimer's disease is the prevalent cause of premature senility, a progressive mental disorder due to degeneration in brain and deposition of amyloid beta peptide (1-42, a misfolded protein) in the form of aggregation that prevails for a prolonged time and obstructs every aspect of life."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26981406,https://pubmed.ncbi.nlm.nih.gov/26981406,"One of the primary hallmarks of the neuropathological disease is the accretion of amyloid beta peptide in the brain that leads to Alzheimer's disease, but the mechanism is still a mystery."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26981406,https://pubmed.ncbi.nlm.nih.gov/26981406,"Alzheimer's disease is the prevalent cause of premature senility, a progressive mental disorder due to degeneration in brain and deposition of amyloid beta peptide (1-42, a misfolded protein) in the form of aggregation that prevails for a prolonged time and obstructs every aspect of life."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,26981406,https://pubmed.ncbi.nlm.nih.gov/26981406,"One of the primary hallmarks of the neuropathological disease is the accretion of amyloid beta peptide in the brain that leads to Alzheimer's disease, but the mechanism is still a mystery."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,27023706,https://pubmed.ncbi.nlm.nih.gov/27023706,"AD manifests by progressive decline in cognitive functions and alterations in behaviour, which are the result of the extensive degeneration of brain neurons."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,27023706,https://pubmed.ncbi.nlm.nih.gov/27023706,"AD manifests by progressive decline in cognitive functions and alterations in behaviour, which are the result of the extensive degeneration of brain neurons."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,27023706,https://pubmed.ncbi.nlm.nih.gov/27023706,"AD manifests by progressive decline in cognitive functions and alterations in behaviour, which are the result of the extensive degeneration of brain neurons."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2742360,https://pubmed.ncbi.nlm.nih.gov/2742360,Insomnia associated with progressive supranuclear palsy appears to be worse than the insomnia of Parkinson's disease or Alzheimer's disease and may be due to degenerative changes in brain structures responsible for sleep maintenance.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2742360,https://pubmed.ncbi.nlm.nih.gov/2742360,Insomnia associated with progressive supranuclear palsy appears to be worse than the insomnia of Parkinson's disease or Alzheimer's disease and may be due to degenerative changes in brain structures responsible for sleep maintenance.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,2742360,https://pubmed.ncbi.nlm.nih.gov/2742360,Insomnia associated with progressive supranuclear palsy appears to be worse than the insomnia of Parkinson's disease or Alzheimer's disease and may be due to degenerative changes in brain structures responsible for sleep maintenance.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,27458373,https://pubmed.ncbi.nlm.nih.gov/27458373,The dysfunction of neurogenesis and increased degeneration of neurons contribute to the pathogenesis of AD.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,27458373,https://pubmed.ncbi.nlm.nih.gov/27458373,The dysfunction of neurogenesis and increased degeneration of neurons contribute to the pathogenesis of AD.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,27458373,https://pubmed.ncbi.nlm.nih.gov/27458373,The dysfunction of neurogenesis and increased degeneration of neurons contribute to the pathogenesis of AD.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28133526,https://pubmed.ncbi.nlm.nih.gov/28133526,OBJECTIVES: Alzheimer's disease (AD) as progressive cognitive decline and the most common form of dementia is due to degeneration of the cholinergic neurons in the brain.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28133526,https://pubmed.ncbi.nlm.nih.gov/28133526,OBJECTIVES: Alzheimer's disease (AD) as progressive cognitive decline and the most common form of dementia is due to degeneration of the cholinergic neurons in the brain.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28133526,https://pubmed.ncbi.nlm.nih.gov/28133526,OBJECTIVES: Alzheimer's disease (AD) as progressive cognitive decline and the most common form of dementia is due to degeneration of the cholinergic neurons in the brain.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28265241,https://pubmed.ncbi.nlm.nih.gov/28265241,"In association with the amyloid deposits, increasing impairments in learning and memory as well as the degeneration of neurons especially in the hippocampus formation are hallmarks of the pathogenesis of AD."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28265241,https://pubmed.ncbi.nlm.nih.gov/28265241,"In association with the amyloid deposits, increasing impairments in learning and memory as well as the degeneration of neurons especially in the hippocampus formation are hallmarks of the pathogenesis of AD."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28265241,https://pubmed.ncbi.nlm.nih.gov/28265241,"In association with the amyloid deposits, increasing impairments in learning and memory as well as the degeneration of neurons especially in the hippocampus formation are hallmarks of the pathogenesis of AD."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28671131,https://pubmed.ncbi.nlm.nih.gov/28671131,"Thus, the olfactory activation deficits present in AD and MCI patients are most likely caused by degeneration of the central olfactory nervous system."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28671131,https://pubmed.ncbi.nlm.nih.gov/28671131,"Thus, the olfactory activation deficits present in AD and MCI patients are most likely caused by degeneration of the central olfactory nervous system."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,28671131,https://pubmed.ncbi.nlm.nih.gov/28671131,"Thus, the olfactory activation deficits present in AD and MCI patients are most likely caused by degeneration of the central olfactory nervous system."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,29602022,https://pubmed.ncbi.nlm.nih.gov/29602022,"Alzheimer's disease (AD) is a severe neurodegenerative disorder characterized by loss of memory and reduction in cognitive functions due to progressive degeneration of neurons and their connections, eventually leading to death."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,29602022,https://pubmed.ncbi.nlm.nih.gov/29602022,"Alzheimer's disease (AD) is a severe neurodegenerative disorder characterized by loss of memory and reduction in cognitive functions due to progressive degeneration of neurons and their connections, eventually leading to death."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,29602022,https://pubmed.ncbi.nlm.nih.gov/29602022,"Alzheimer's disease (AD) is a severe neurodegenerative disorder characterized by loss of memory and reduction in cognitive functions due to progressive degeneration of neurons and their connections, eventually leading to death."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,30524269,https://pubmed.ncbi.nlm.nih.gov/30524269,Conclusion: The HPA axis may play a crucial role in synaptic degeneration in AD pathogenesis.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,30524269,https://pubmed.ncbi.nlm.nih.gov/30524269,Conclusion: The HPA axis may play a crucial role in synaptic degeneration in AD pathogenesis.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,30524269,https://pubmed.ncbi.nlm.nih.gov/30524269,Conclusion: The HPA axis may play a crucial role in synaptic degeneration in AD pathogenesis.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,30528858,https://pubmed.ncbi.nlm.nih.gov/30528858,Synaptic degeneration is central in Alzheimer's disease (AD) pathogenesis and biomarkers to monitor this pathophysiology in living patients are warranted.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,30528858,https://pubmed.ncbi.nlm.nih.gov/30528858,Synaptic degeneration is central in Alzheimer's disease (AD) pathogenesis and biomarkers to monitor this pathophysiology in living patients are warranted.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,30528858,https://pubmed.ncbi.nlm.nih.gov/30528858,Synaptic degeneration is central in Alzheimer's disease (AD) pathogenesis and biomarkers to monitor this pathophysiology in living patients are warranted.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31117343,https://pubmed.ncbi.nlm.nih.gov/31117343,"This excellent piece of work identifies a potent hexapeptide, which has exceptional ability to protect neurons as well as microtubule from degeneration and may become potent therapeutics against AD pathogenesis in the future."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31117343,https://pubmed.ncbi.nlm.nih.gov/31117343,"This excellent piece of work identifies a potent hexapeptide, which has exceptional ability to protect neurons as well as microtubule from degeneration and may become potent therapeutics against AD pathogenesis in the future."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31117343,https://pubmed.ncbi.nlm.nih.gov/31117343,"This excellent piece of work identifies a potent hexapeptide, which has exceptional ability to protect neurons as well as microtubule from degeneration and may become potent therapeutics against AD pathogenesis in the future."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31507373,https://pubmed.ncbi.nlm.nih.gov/31507373,Alzheimer's disease (AD) is the most common type of dementia which characterized by a progressive loss of memory and cognitive function due to degeneration of synapses and axons.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31507373,https://pubmed.ncbi.nlm.nih.gov/31507373,"Till now, it is far from clear what role autophagy plays in AD, a causative role, a protective role, or just a consequence of the disease process itself."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31507373,https://pubmed.ncbi.nlm.nih.gov/31507373,Alzheimer's disease (AD) is the most common type of dementia which characterized by a progressive loss of memory and cognitive function due to degeneration of synapses and axons.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31507373,https://pubmed.ncbi.nlm.nih.gov/31507373,"Till now, it is far from clear what role autophagy plays in AD, a causative role, a protective role, or just a consequence of the disease process itself."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31507373,https://pubmed.ncbi.nlm.nih.gov/31507373,Alzheimer's disease (AD) is the most common type of dementia which characterized by a progressive loss of memory and cognitive function due to degeneration of synapses and axons.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31507373,https://pubmed.ncbi.nlm.nih.gov/31507373,"Till now, it is far from clear what role autophagy plays in AD, a causative role, a protective role, or just a consequence of the disease process itself."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31605783,https://pubmed.ncbi.nlm.nih.gov/31605783,Alzheimer's disease (AD) is a progressive dementia caused by degeneration of the central nervous system with a high incidence in the elderly.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31605783,https://pubmed.ncbi.nlm.nih.gov/31605783,Alzheimer's disease (AD) is a progressive dementia caused by degeneration of the central nervous system with a high incidence in the elderly.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,31605783,https://pubmed.ncbi.nlm.nih.gov/31605783,Alzheimer's disease (AD) is a progressive dementia caused by degeneration of the central nervous system with a high incidence in the elderly.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,34590507,https://pubmed.ncbi.nlm.nih.gov/34590507,"Neurodegenerative disorders such as Alzheimer's Disease (AD) and Parkinson's Disease (PD), have been majorly resulted due to degeneration of neurons and neuroinflammation progressively."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,34590507,https://pubmed.ncbi.nlm.nih.gov/34590507,"Neurodegenerative disorders such as Alzheimer's Disease (AD) and Parkinson's Disease (PD), have been majorly resulted due to degeneration of neurons and neuroinflammation progressively."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,34590507,https://pubmed.ncbi.nlm.nih.gov/34590507,"Neurodegenerative disorders such as Alzheimer's Disease (AD) and Parkinson's Disease (PD), have been majorly resulted due to degeneration of neurons and neuroinflammation progressively."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,7143014,https://pubmed.ncbi.nlm.nih.gov/7143014,Is the loss of cerebral cortical choline acetyl transferase activity in Alzheimer's disease due to degeneration of ascending cholinergic nerve cells.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,7143014,https://pubmed.ncbi.nlm.nih.gov/7143014,Is the loss of cerebral cortical choline acetyl transferase activity in Alzheimer's disease due to degeneration of ascending cholinergic nerve cells.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,7143014,https://pubmed.ncbi.nlm.nih.gov/7143014,Is the loss of cerebral cortical choline acetyl transferase activity in Alzheimer's disease due to degeneration of ascending cholinergic nerve cells.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,7509608,https://pubmed.ncbi.nlm.nih.gov/7509608,A substantial body of literature has suggested that the memory and learning deficits associated with Alzheimer's disease are attributable to degeneration of the cholinergic magnocellular neurons of the nucleus basalis of Meynert (nbM).
Degenerative_abnormality,Alzheimers,C0011164,C0002395,7509608,https://pubmed.ncbi.nlm.nih.gov/7509608,A substantial body of literature has suggested that the memory and learning deficits associated with Alzheimer's disease are attributable to degeneration of the cholinergic magnocellular neurons of the nucleus basalis of Meynert (nbM).
Degenerative_abnormality,Alzheimers,C0011164,C0002395,7509608,https://pubmed.ncbi.nlm.nih.gov/7509608,A substantial body of literature has suggested that the memory and learning deficits associated with Alzheimer's disease are attributable to degeneration of the cholinergic magnocellular neurons of the nucleus basalis of Meynert (nbM).
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9111743,https://pubmed.ncbi.nlm.nih.gov/9111743,"Pathological comparison between cases with Alzheimer-type dementia (ATD) and the non-demented cases with infarct showed that hippocampal atrophy in ATD could be caused mainly by degeneration of the stratum lacunosum-radiatum rather than neuronal loss in the pyramidal layer of the hippocampus, and that degeneration of the stratum lacunosum-radiatum could be secondary mainly to the entorhinal cortical degeneration."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9111743,https://pubmed.ncbi.nlm.nih.gov/9111743,"Pathological comparison between cases with Alzheimer-type dementia (ATD) and the non-demented cases with infarct showed that hippocampal atrophy in ATD could be caused mainly by degeneration of the stratum lacunosum-radiatum rather than neuronal loss in the pyramidal layer of the hippocampus, and that degeneration of the stratum lacunosum-radiatum could be secondary mainly to the entorhinal cortical degeneration."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9111743,https://pubmed.ncbi.nlm.nih.gov/9111743,"Pathological comparison between cases with Alzheimer-type dementia (ATD) and the non-demented cases with infarct showed that hippocampal atrophy in ATD could be caused mainly by degeneration of the stratum lacunosum-radiatum rather than neuronal loss in the pyramidal layer of the hippocampus, and that degeneration of the stratum lacunosum-radiatum could be secondary mainly to the entorhinal cortical degeneration."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9527715,https://pubmed.ncbi.nlm.nih.gov/9527715,"These findings led to consider cholinergic deficit as the main disturbance in AD, due to degeneration of presynaptic cholinergic neurons, and that replacement of acetylcholine could restore the cognitive alterations characteristic of AD."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9527715,https://pubmed.ncbi.nlm.nih.gov/9527715,"These findings led to consider cholinergic deficit as the main disturbance in AD, due to degeneration of presynaptic cholinergic neurons, and that replacement of acetylcholine could restore the cognitive alterations characteristic of AD."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9527715,https://pubmed.ncbi.nlm.nih.gov/9527715,"These findings led to consider cholinergic deficit as the main disturbance in AD, due to degeneration of presynaptic cholinergic neurons, and that replacement of acetylcholine could restore the cognitive alterations characteristic of AD."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9619150,https://pubmed.ncbi.nlm.nih.gov/9619150,OBJECTIVE: Diffuse brain atrophy is one of the gross pathological features of Alzheimer's disease and is a result of degenerative changes.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9619150,https://pubmed.ncbi.nlm.nih.gov/9619150,OBJECTIVE: Diffuse brain atrophy is one of the gross pathological features of Alzheimer's disease and is a result of degenerative changes.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9619150,https://pubmed.ncbi.nlm.nih.gov/9619150,OBJECTIVE: Diffuse brain atrophy is one of the gross pathological features of Alzheimer's disease and is a result of degenerative changes.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9632306,https://pubmed.ncbi.nlm.nih.gov/9632306,The system may eventually be applicable to the development of pharmaceutical agents that interfere with formation and/or degeneration of PHF-tau in Alzheimer's disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9632306,https://pubmed.ncbi.nlm.nih.gov/9632306,The system may eventually be applicable to the development of pharmaceutical agents that interfere with formation and/or degeneration of PHF-tau in Alzheimer's disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9632306,https://pubmed.ncbi.nlm.nih.gov/9632306,The system may eventually be applicable to the development of pharmaceutical agents that interfere with formation and/or degeneration of PHF-tau in Alzheimer's disease.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9794144,https://pubmed.ncbi.nlm.nih.gov/9794144,"The particular contribution of muscarinic receptors, beta-amyloid and tau proteins in the pathogenesis of Alzheimer's disease remains still unclear."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9794144,https://pubmed.ncbi.nlm.nih.gov/9794144,Probably Alzheimer's disease could be due to a progressive degeneration in the relationship between the three components covered in this review.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9794144,https://pubmed.ncbi.nlm.nih.gov/9794144,"The particular contribution of muscarinic receptors, beta-amyloid and tau proteins in the pathogenesis of Alzheimer's disease remains still unclear."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9794144,https://pubmed.ncbi.nlm.nih.gov/9794144,Probably Alzheimer's disease could be due to a progressive degeneration in the relationship between the three components covered in this review.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9794144,https://pubmed.ncbi.nlm.nih.gov/9794144,"The particular contribution of muscarinic receptors, beta-amyloid and tau proteins in the pathogenesis of Alzheimer's disease remains still unclear."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9794144,https://pubmed.ncbi.nlm.nih.gov/9794144,Probably Alzheimer's disease could be due to a progressive degeneration in the relationship between the three components covered in this review.
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9854137,https://pubmed.ncbi.nlm.nih.gov/9854137,"Alzheimer's disease, the most common form of senile dementia, affects more than 15 million people world-wide and is characterized by a marked deterioration in memory and all cognitive functions, as a result of a progressive degeneration and loss of cortical and limbic neurons."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9854137,https://pubmed.ncbi.nlm.nih.gov/9854137,"Alzheimer's disease, the most common form of senile dementia, affects more than 15 million people world-wide and is characterized by a marked deterioration in memory and all cognitive functions, as a result of a progressive degeneration and loss of cortical and limbic neurons."
Degenerative_abnormality,Alzheimers,C0011164,C0002395,9854137,https://pubmed.ncbi.nlm.nih.gov/9854137,"Alzheimer's disease, the most common form of senile dementia, affects more than 15 million people world-wide and is characterized by a marked deterioration in memory and all cognitive functions, as a result of a progressive degeneration and loss of cortical and limbic neurons."
Degenerative_abnormality,Hypertension,C0011164,C0020538,10465060,https://pubmed.ncbi.nlm.nih.gov/10465060,"In humans, with ageing and hypertension, the arteries stiffen as a result of progressive degeneration of the arterial media, increased collagen and calcium content, and dilation and hypertrophy of large arteries and the aorta."
Degenerative_abnormality,Hypertension,C0011164,C0020538,10720885,https://pubmed.ncbi.nlm.nih.gov/10720885,An increased neural source of endothelin in the SHR may contribute to the development of hypertension or may be a consequence of selective degenerative change.
Degenerative_abnormality,Hypertension,C0011164,C0020538,11452332,https://pubmed.ncbi.nlm.nih.gov/11452332,"Increased elastance (or stiffness, inverse of compliance) of the central elastic arteries is the primary cause of increased systolic and pulse pressure with advancing age and in patients with cardiovascular disease, including hypertension, and is due to degeneration and hyperplasia of the arterial wall; diastolic pressure decreases as arterial elastance increases."
