source,target,predicate,ev_count
Hypertension,Proteinuria,CAUSES,16
Hypertension,Pulmonary_Edema,CAUSES,10
Hypertension,Purpura_Thrombotic_Thrombocytopenic,CAUSES,13
Hypertension,Renal_Insufficiency,CAUSES,17
Hypertension,Spastic_syndrome,CAUSES,10
Hypertension,Stiffness,CAUSES,11
Hypertension,Vascular_Diseases,CAUSES,16
Hypertension,Ventricular_Dysfunction_Left,CAUSES,14
Hypertension,Ventricular_hypertrophy,CAUSES,11
Hypertension,cardiac_arrhythmia,CAUSES,10
Hypertension,end_organ_damage,CAUSES,52
Hypertension_Pulmonary,Right_ventricular_failure,CAUSES,139
Hypertension_Renovascular,Hypertension,CAUSES,28
Hypertrophic_Cardiomyopathy,Death_Sudden,CAUSES,100
Hypertrophic_Cardiomyopathy,Death_Sudden_Cardiac,CAUSES,117
Hypertrophy,Hypertension,CAUSES,20
Hyperuricemia,Hypertension,CAUSES,32
Hypoplasia,Hypertension,CAUSES,10
Hypoxia,Alzheimers,CAUSES,20
Hypoxia,Cessation_of_life,CAUSES,299
Hypoxia,Hypertension,CAUSES,296
Hypoxia,Hypertension_Pulmonary,CAUSES,890
Hypoxia,Pulmonary_arterial_hypertension,CAUSES,154
IMPACT_gene,Alzheimers,CAUSES,16
IMPACT_gene,Hypertension,CAUSES,10
Immobilization,Hypertension,CAUSES,10
Immobilization,Muscular_Atrophy,CAUSES,124
Immunosuppressive_Agents,Hypertension,CAUSES,10
Impaired_cognition,Alzheimers,CAUSES,13
Infection,Cessation_of_life,CAUSES,1726
Infection,Hospitalization,CAUSES,229
Infection,Inflammation,CAUSES,350
Infection,Inflammatory_Response,CAUSES,178
Inflammasomes,Alzheimers,CAUSES,10
Inflammasomes,Pyroptosis,CAUSES,152
Inflammation,Alzheimers,CAUSES,210
Inflammation,Asthma,CAUSES,175
Inflammation,Atherosclerosis,CAUSES,221
Inflammation,Cardiovascular_Diseases,CAUSES,133
Inflammation,Cessation_of_life,CAUSES,195
Inflammation,Endothelial_dysfunction,CAUSES,138
Inflammation,Hypertension,CAUSES,62
Inflammatory_Response,Alzheimers,CAUSES,28
Inflammatory_Response,Hypertension,CAUSES,11
Influenza,Cessation_of_life,CAUSES,160
Influenza,Hospitalization,CAUSES,204
Infusion_procedures,Hypertension,CAUSES,39
Injection,Alzheimers,CAUSES,25
Injection_procedure,Alzheimers,CAUSES,44
Injection_procedure,Arthritis,CAUSES,111
Injection_procedure,Diabetes,CAUSES,322
Injection_procedure,Edema,CAUSES,178
Injection_procedure,Hypertension,CAUSES,33
Injection_procedure,Inflammation,CAUSES,390
Injection_procedure,Pancreatitis,CAUSES,205
Injections_Intraperitoneal,Diabetes,CAUSES,297
Injury,Alzheimers,CAUSES,19
Injury,Degenerative_abnormality,CAUSES,156
Injury,Disability_NOS,CAUSES,443
Injury,Fibrosis,CAUSES,247
Injury,Hyperplasia,CAUSES,149
Injury,Hypertension,CAUSES,35
Injury,Inflammation,CAUSES,298
Injury,Inflammatory_Response,CAUSES,164
Injury,Neuropathic_pain,CAUSES,165
Injury,Pain,CAUSES,400
Insulin,Diabetes,CAUSES,114
Insulin,Hyperglycemia,CAUSES,125
Insulin,Hypertension,CAUSES,24
Insulin,Insulin_Resistance,CAUSES,220
Insulin,hypoglycemia,CAUSES,451
Insulin_Resistance,Alzheimers,CAUSES,35
Insulin_Resistance,Diabetes,CAUSES,127
Insulin_Resistance,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,487
Insulin_Resistance,Hyperglycemia,CAUSES,196
Insulin_Resistance,Hyperinsulinism,CAUSES,116
Insulin_Resistance,Hypertension,CAUSES,88
Interleukin_1_beta,Inflammation,CAUSES,393
Interleukin_1_beta,Inflammatory_Response,CAUSES,122
Intestinal_Microbiome,Alzheimers,CAUSES,29
Intestinal_Microbiome,Hypertension,CAUSES,13
Intubation_Intratracheal,Hypertension,CAUSES,20
Ionizing_radiation,Injury,CAUSES,103
Ions,Alzheimers,CAUSES,30
Ions,Dissociation,CAUSES,110
Ions,Toxic_effect,CAUSES,138
Iron,Alzheimers,CAUSES,15
Iron,Injury,CAUSES,108
Iron,Oxidative_Stress,CAUSES,325
Ischemia,Alzheimers,CAUSES,12
Ischemia,Cessation_of_life,CAUSES,474
Ischemia,Hypertension,CAUSES,58
Ischemia,Infarction,CAUSES,129
Ischemia,Kidney_Failure_Acute,CAUSES,116
Ischemia,Necrosis,CAUSES,161
Ischemia,Ventricular_Fibrillation,CAUSES,115
Ischemia,Ventricular_arrhythmia,CAUSES,101
Ischemia,cardiac_arrhythmia,CAUSES,264
Ischemic_stroke,Cessation_of_life,CAUSES,518
Ischemic_stroke,Disability_NOS,CAUSES,129
Isoflurane,Lack_of_sensation,CAUSES,128
Isoproterenol,Cardiac_Hypertrophy,CAUSES,209
Isoproterenol,Hypertrophy,CAUSES,193
Isoproterenol,Myocardial_Infarction,CAUSES,501
Juxtaglomerular_tumor,Hypertension,CAUSES,31
Ketamine,Lack_of_sensation,CAUSES,241
Kidney_Diseases,Cessation_of_life,CAUSES,130
Kidney_Diseases,End_stage_renal_failure,CAUSES,128
Kidney_Diseases,Hypertension,CAUSES,248
Kidney_Diseases,Kidney_Failure,CAUSES,149
Kidney_Diseases,Kidney_Failure_Chronic,CAUSES,105
Kidney_Failure,Cessation_of_life,CAUSES,246
Kidney_Failure,Hypertension,CAUSES,16
Kidney_Failure_Chronic,Anemia,CAUSES,104
Kidney_Failure_Chronic,Hypertension,CAUSES,51
Kidney_Transplantation,Hypertension,CAUSES,12
LRRK2_gene_LRRK2,Parkinson_Disease,CAUSES,105
Left_ventricular_systolic_dysfunction,Heart_failure,CAUSES,147
Leptin_LEP,Hypertension,CAUSES,24
Leptin_LEP,Obesity,CAUSES,102
Lesion,Degenerative_abnormality,CAUSES,221
Lesion,Obstruction,CAUSES,170
Licorice,Hypertension,CAUSES,34
Ligation,Cholestasis,CAUSES,184
Ligation,Fibrosis,CAUSES,166
Ligation,Fibrosis_Liver,CAUSES,166
Ligation,Heart_failure,CAUSES,100
Ligation,Hypertension,CAUSES,45
Ligation,Hypertension_Portal,CAUSES,117
Ligation,Ischemia,CAUSES,332
Ligation,Myocardial_Infarction,CAUSES,698
Ligation,Septicemia,CAUSES,409
Lipids,Alzheimers,CAUSES,20
Lipids,Insulin_Resistance,CAUSES,263
Lipopolysaccharides,Acute_Lung_Injury,CAUSES,2381
Lipopolysaccharides,Acute_inflammation,CAUSES,329
Lipopolysaccharides,Alzheimers,CAUSES,20
Lipopolysaccharides,Apoptosis,CAUSES,426
Lipopolysaccharides,Bacterial_Vaginosis,CAUSES,107
Lipopolysaccharides,Depressive_disorder,CAUSES,166
Lipopolysaccharides,Endotoxemia,CAUSES,584
Lipopolysaccharides,Fever,CAUSES,390
Lipopolysaccharides,Human_cells,CAUSES,212
Lipopolysaccharides,Hypertension,CAUSES,12
Lipopolysaccharides,Impaired_cognition,CAUSES,152
Lipopolysaccharides,Inflammation,CAUSES,4232
Lipopolysaccharides,Inflammatory_Response,CAUSES,2090
Lipopolysaccharides,Injury,CAUSES,1616
Lipopolysaccharides,Kidney_Failure_Acute,CAUSES,198
Lipopolysaccharides,Liver_Failure_Acute,CAUSES,168
Lipopolysaccharides,Liver_damage,CAUSES,155
Lipopolysaccharides,Lung_Injury,CAUSES,357
Lipopolysaccharides,Memory_impairment,CAUSES,138
Lipopolysaccharides,Mouse_Model,CAUSES,392
Lipopolysaccharides,Neuroinflammation,CAUSES,320
Lipopolysaccharides,Oxidative_Stress,CAUSES,565
Lipopolysaccharides,Peritonitis,CAUSES,102
Lipopolysaccharides,Pneumonia,CAUSES,446
Lipopolysaccharides,Pyroptosis,CAUSES,151
Lipopolysaccharides,Respiratory_Distress_Syndrome_Adult,CAUSES,274
Lipopolysaccharides,Septic_Shock,CAUSES,325
Lipopolysaccharides,Septicemia,CAUSES,782
Lipopolysaccharides,Shock,CAUSES,257
Lipopolysaccharides,Shock_Endotoxic,CAUSES,227
Lipopolysaccharides,Stress,CAUSES,141
Lipopolysaccharides,Toxic_effect,CAUSES,147
Lipopolysaccharides,cell_injury,CAUSES,384
Lipopolysaccharides,cytotoxicity,CAUSES,168
Lipopolysaccharides,microglial_cell_activation,CAUSES,118
Liquid_substance,Hypertension,CAUSES,15
Liver_Failure,Cessation_of_life,CAUSES,301
Liver_diseases,Cessation_of_life,CAUSES,249
Lung_Diseases_Interstitial,Cessation_of_life,CAUSES,113
Lung_diseases,Cessation_of_life,CAUSES,117
MAPT,Alzheimers,CAUSES,60
MAPT,Nerve_Degeneration,CAUSES,105
MAPT_protein_human_MAPT,Alzheimers,CAUSES,45
Magnesium,Hypertension,CAUSES,12
Malaria,Cessation_of_life,CAUSES,340
Malignant_Neoplasms,Hypercalcemia,CAUSES,148
Malignant_Neoplasms,Neoplasm,CAUSES,175
Malnutrition,Cessation_of_life,CAUSES,148
Malnutrition,Hypertension,CAUSES,21
Massive_hemorrhage,Cessation_of_life,CAUSES,115
Memory_impairment,Alzheimers,CAUSES,16
Mental_deterioration,Alzheimers,CAUSES,12
Metabolic_syndrome,Hypertension,CAUSES,14
Metals,Alzheimers,CAUSES,17
Metals,Oxidative_Stress,CAUSES,238
Metals,Toxic_effect,CAUSES,230
Metals_Heavy,Oxidative_Stress,CAUSES,112
Metals_Heavy,Toxic_effect,CAUSES,162
Methamphetamine,Toxic_effect,CAUSES,123
Methylcholanthrene,Neoplasm,CAUSES,210
MicroRNAs,Alzheimers,CAUSES,39
MicroRNAs,Hypertension,CAUSES,13
MicroRNAs,Malignant_Neoplasms,CAUSES,184
MicroRNAs,Silence,CAUSES,128
Microplastics,Oxidative_Stress,CAUSES,107
Midazolam,Lack_of_sensation,CAUSES,154
Middle_Cerebral_Artery_Occlusion,Cerebrovascular_accident,CAUSES,107
Middle_Cerebral_Artery_Occlusion,Ischemia,CAUSES,187
Migraine_Disorders,Disability_NOS,CAUSES,111
Mineralocorticoid_Receptor,Hypertension,CAUSES,21
Mineralocorticoids,Hypertension,CAUSES,36
Mixture,Toxic_effect,CAUSES,115
Monocrotaline,Hypertension_Pulmonary,CAUSES,615
Multiple_Organ_Failure,Cessation_of_life,CAUSES,528
Multiple_Sclerosis,Disability_NOS,CAUSES,255
Musculoskeletal_Diseases,Disability_NOS,CAUSES,103
Mutation,Adrenoleukodystrophy,CAUSES,110
Mutation,Alzheimers,CAUSES,684
Mutation,Amyotrophic_Lateral_Sclerosis,CAUSES,467
Mutation,Ataxia_Telangiectasia,CAUSES,130
Mutation,Autosomal_Dominant_Disorder,CAUSES,105
Mutation,Autosomal_Recessive_Disorder,CAUSES,281
Mutation,Cardiomyopathies,CAUSES,204
Mutation,Cardiomyopathy_Dilated,CAUSES,162
Mutation,Charcot_Marie_Tooth_Disease,CAUSES,161
Mutation,Congenital_Disorders,CAUSES,135
Mutation,Connective_Tissue_Diseases,CAUSES,131
Mutation,Cystic_Fibrosis,CAUSES,908
Mutation,Deafness,CAUSES,215
Mutation,Diabetes,CAUSES,231
Mutation,Epilepsy,CAUSES,224
Mutation,Fabry_Disease,CAUSES,143
Mutation,Familial_Alzheimer_s_disease,CAUSES,128
Mutation,Familial_Mediterranean_Fever,CAUSES,115
Mutation,Familial_disease,CAUSES,148
Mutation,Gaucher_Disease,CAUSES,163
Mutation,Hepatolenticular_Degeneration,CAUSES,160
Mutation,Hereditary_Diseases,CAUSES,1743
Mutation,Huntington_Disease,CAUSES,142
Mutation,Hypercholesterolemia_Familial,CAUSES,332
Mutation,Hypertension,CAUSES,82
Mutation,Hypertrophic_Cardiomyopathy,CAUSES,330
Mutation,Immunologic_Deficiency_Syndromes,CAUSES,153
Mutation,Leukoencephalopathy,CAUSES,132
Mutation,Long_QT_Syndrome,CAUSES,198
Mutation,Lysosomal_Storage_Diseases,CAUSES,530
Mutation,Marfan_Syndrome,CAUSES,221
Mutation,Metabolic_Diseases,CAUSES,133
Mutation,Mitochondrial_Diseases,CAUSES,226
Mutation,Muscular_Dystrophies,CAUSES,177
Mutation,Muscular_Dystrophy_Duchenne,CAUSES,386
Mutation,Myasthenic_Syndromes_Congenital,CAUSES,107
Mutation,Myopathy,CAUSES,435
Mutation,Neurodegenerative_Disorders,CAUSES,444
Mutation,Neuromuscular_Diseases,CAUSES,136
Mutation,Obesity,CAUSES,142
Mutation,Osteogenesis_Imperfecta,CAUSES,187
Mutation,Parkinson_Disease,CAUSES,435
Mutation,Parkinsonian_Disorders,CAUSES,120
Mutation,Polycystic_Kidney_Autosomal_Dominant,CAUSES,254
Mutation,Primary_immune_deficiency_disorder,CAUSES,153
Mutation,Rare_Diseases,CAUSES,1750
Mutation,Retinal_Degeneration,CAUSES,123
Mutation,Retinitis_Pigmentosa,CAUSES,192
Mutation,Rett_Syndrome,CAUSES,428
Mutation,Skin_Diseases_Genetic,CAUSES,100
Mutation,Spinal_Muscular_Atrophy,CAUSES,251
Mutation,X_linked_agammaglobulinemia,CAUSES,105
Mutation,beta_Thalassemia,CAUSES,123
Mutation,hearing_impairment,CAUSES,321
Mutation,nervous_system_disorder,CAUSES,185
Mycobacterium_tuberculosis,Cessation_of_life,CAUSES,131
Mycoses,Cessation_of_life,CAUSES,105
Myocardial_Infarction,Cessation_of_life,CAUSES,883
Myocardial_Infarction,Heart_failure,CAUSES,517
Myocardial_Ischemia,Cessation_of_life,CAUSES,541
Myocardial_Ischemia,Heart_failure,CAUSES,147
NG_Nitroarginine_Methyl_Ester,Hypertension,CAUSES,304
NOS3_protein_human_NOS3,Hypertension,CAUSES,26
N_Methylaspartate,Cessation_of_life,CAUSES,102
Na_K_Exchanging_ATPase,Hypertension,CAUSES,10
Necrosis,Cessation_of_life,CAUSES,130
Neoplasm,Hypercalcemia,CAUSES,153
Neoplasm,Hypertension,CAUSES,60
Neoplasm,Malignant_Neoplasms,CAUSES,150
Neoplasm,Neoplasm_Metastasis,CAUSES,101
Neoplasm_Metastasis,Hypertension,CAUSES,24
Nephrectomy,Hypertension,CAUSES,30
Nephrectomy,Kidney_Failure_Chronic,CAUSES,144
Nerve_Degeneration,Alzheimers,CAUSES,83
Neurodegenerative_Disorders,Alzheimers,CAUSES,35
Neurodegenerative_Disorders,Cessation_of_life,CAUSES,199
Neurofibrillary_Tangles,Alzheimers,CAUSES,17
Neurotoxins,Alzheimers,CAUSES,13
Neurotoxins,Parkinson_Disease,CAUSES,109
Nicotine,Hypertension,CAUSES,11
Nicotinic_Receptors,Alzheimers,CAUSES,10
Nitric_Oxide,Alzheimers,CAUSES,11
Nitric_Oxide,Hypertension,CAUSES,93
Nitric_Oxide,Injury,CAUSES,106
Nitric_Oxide,Vasodilation,CAUSES,362
Nitric_Oxide_Synthase,Hypertension,CAUSES,32
Nitroarginine,Hypertension,CAUSES,12
Nitroglycerin,Pathological_Dilatation,CAUSES,128
Noise,Hypertension,CAUSES,22
Noncommunicable_Diseases,Cessation_of_life,CAUSES,200
Norepinephrine,Hypertension,CAUSES,202
Norepinephrine,depolarization,CAUSES,148
Obesity,Alzheimers,CAUSES,10
Obesity,Cardiovascular_Diseases,CAUSES,129
Obesity,Cessation_of_life,CAUSES,208
Obesity,Chronic_inflammation,CAUSES,182
Obesity,Diabetes,CAUSES,194
Obesity,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,320
Obesity,Fatty_Liver,CAUSES,120
Obesity,Hypertension,CAUSES,578
Obesity,Inflammation,CAUSES,796
Obesity,Insulin_Resistance,CAUSES,956
Obesity,Metabolic_Diseases,CAUSES,187
Obesity,Metabolic_syndrome,CAUSES,118
Obstruction,Acute_myocardial_infarction,CAUSES,161
Obstruction,Cerebral_Infarction,CAUSES,105
Obstruction,Cerebral_Ischemia,CAUSES,312
Obstruction,Cerebrovascular_accident,CAUSES,176
Obstruction,Cessation_of_life,CAUSES,124
Obstruction,Hydrocephalus,CAUSES,150
Obstruction,Hydronephrosis,CAUSES,112
Obstruction,Hypertension,CAUSES,60
Obstruction,Ischemia,CAUSES,749
Obstruction,Ischemic_stroke,CAUSES,130
Obstruction,Myocardial_Infarction,CAUSES,274
Obstruction,Myocardial_Ischemia,CAUSES,113
Obstruction,Stroke_Acute,CAUSES,170
Okadaic_Acid,Alzheimers,CAUSES,21
Okadaic_Acid,Apoptosis,CAUSES,114
Oleic_Acid,Injury,CAUSES,233
Operative_Surgical_Procedures,Hypertension,CAUSES,41
Operative_Surgical_Procedures,Inflammation,CAUSES,114
Operative_Surgical_Procedures,Obstruction,CAUSES,111
Ouabain,Hypertension,CAUSES,60
Ouabain,cardiac_arrhythmia,CAUSES,181
Ovalbumin,Inflammation,CAUSES,233
Overweight,Hypertension,CAUSES,14
Oxidants,Injury,CAUSES,210
Oxidation,Alzheimers,CAUSES,16
Oxidative_Stress,Alzheimers,CAUSES,464
Oxidative_Stress,Cardiovascular_Diseases,CAUSES,105
Oxidative_Stress,Endothelial_dysfunction,CAUSES,233
Oxidative_Stress,Hypertension,CAUSES,96
Oxidative_Stress,Neurodegenerative_Disorders,CAUSES,150
Oxidative_Stress,Parkinson_Disease,CAUSES,197
Oxidopamine,Degenerative_abnormality,CAUSES,140
Oxidopamine,Parkinson_Disease,CAUSES,251
Oxidopamine,Toxic_effect,CAUSES,130
Oxygen,Injury,CAUSES,193
Oxytocin,Labor_Childbirth,CAUSES,352
PS2_protein_alzheimer_associated_PSEN2,Alzheimers,CAUSES,10
PSEN1,Alzheimers,CAUSES,15
Palmitates,Insulin_Resistance,CAUSES,169
Pandemics,COVID_19,CAUSES,233
Paraganglioma,Hypertension,CAUSES,14
Paraquat,Injury,CAUSES,169
Paraquat,Oxidative_Stress,CAUSES,302
Parkinson_Disease,Alzheimers,CAUSES,17
Pathogenesis,Alzheimers,CAUSES,27
Pathogenesis,Hypertension,CAUSES,13
Pathologic_Processes,Alzheimers,CAUSES,29
Peptidyl_Dipeptidase_A,Hypertension,CAUSES,20
Perinephritis,Hypertension,CAUSES,12
Pesticides,Oxidative_Stress,CAUSES,100
Pesticides,Toxic_effect,CAUSES,107
Pharmacotherapy,Alopecia,CAUSES,320
Pharmacotherapy,Anemia,CAUSES,359
Pharmacotherapy,Febrile_neutropenia,CAUSES,207
Pharmacotherapy,Hypertension,CAUSES,13
Pharmacotherapy,Leukopenia,CAUSES,356
Pharmacotherapy,Mucositis,CAUSES,257
Pharmacotherapy,Myelosuppression,CAUSES,215
Pharmacotherapy,Neuropathy,CAUSES,258
Pharmacotherapy,Neutropenia,CAUSES,779
Pharmacotherapy,Oral_Mucositis,CAUSES,222
Pharmacotherapy,Peripheral_Neuropathy,CAUSES,809
Pharmacotherapy,Stomatitis,CAUSES,135
Pharmacotherapy,Thrombocytopenia,CAUSES,314
Phenylephrine,Hypertension,CAUSES,202
Phenylephrine,Hypertrophy,CAUSES,158
Pheochromocytoma,Hypertension,CAUSES,338
Placental_Insufficiency,Fetal_Growth_Retardation,CAUSES,157
Plasma,Hypertension,CAUSES,14
Players,Alzheimers,CAUSES,19
Pneumonia,Cessation_of_life,CAUSES,1156
Pneumonia,Hospitalization,CAUSES,312
Polycystic_Kidney_Autosomal_Dominant,End_stage_renal_failure,CAUSES,110
Polymorphism_Genetic,Alzheimers,CAUSES,13
Polymorphism_Genetic,Hypertension,CAUSES,16
Polyomavirus,Neoplasm,CAUSES,142
Potassium,Hypertension,CAUSES,10
Potassium,depolarization,CAUSES,230
Pre_Eclampsia,Hypertension,CAUSES,41
Premature_Birth,Cessation_of_life,CAUSES,121
Pressors,Hypertension,CAUSES,15
Prions,Alzheimers,CAUSES,17
Prions,Neurodegenerative_Disorders,CAUSES,131
Prions,Prion_Diseases,CAUSES,200
Propofol,Lack_of_sensation,CAUSES,663
Prostaglandins,Hypertension,CAUSES,15
Pulmonary_Embolism,Cessation_of_life,CAUSES,552
ROS1_wt_Allele_ROS1,Oxidative_Stress,CAUSES,176
Radiation,Injury,CAUSES,206
Radiation,Toxic_effect,CAUSES,134
Rare_Diseases,Hypertension,CAUSES,11
Reactive_Oxygen_Species,Alzheimers,CAUSES,20
Reactive_Oxygen_Species,DNA_Damage,CAUSES,675
Reactive_Oxygen_Species,Hypertension,CAUSES,38
Reactive_Oxygen_Species,Inflammation,CAUSES,158
Reactive_Oxygen_Species,Injury,CAUSES,312
Reactive_Oxygen_Species,Lesion,CAUSES,114
Reactive_Oxygen_Species,Oxidative_Damage,CAUSES,154
Reactive_Oxygen_Species,Oxidative_Stress,CAUSES,1491
Reactive_Oxygen_Species,Stress,CAUSES,221
Reactive_Oxygen_Species,Tissue_damage,CAUSES,143
Reactive_Oxygen_Species,Toxic_effect,CAUSES,144
Reactive_Oxygen_Species,cell_injury,CAUSES,407
Reactive_Oxygen_Species,cytotoxicity,CAUSES,152
Recombinant_Erythropoietin,Hypertension,CAUSES,26
Renal_Artery_Stenosis,Hypertension,CAUSES,494
Renal_Insufficiency,Hypertension,CAUSES,10
Renal_artery_occlusion,Hypertension,CAUSES,12
Renal_infarction,Hypertension,CAUSES,14
Renal_ischaemia,Hypertension,CAUSES,44
Renal_vascular_disorders_NOS,Hypertension,CAUSES,58
Renin,Hypertension,CAUSES,46
Reperfusion_Injury,Kidney_Failure_Acute,CAUSES,270
Respiration_Disorders,Cessation_of_life,CAUSES,210
Respiratory_Distress_Syndrome_Adult,Cessation_of_life,CAUSES,189
Respiratory_Failure,Cessation_of_life,CAUSES,537
Respiratory_Insufficiency,Cessation_of_life,CAUSES,103
Respiratory_Syncytial_Virus_Infections,Hospitalization,CAUSES,116
Respiratory_Tract_Infections,Cessation_of_life,CAUSES,128
Rhabdomyolysis,Kidney_Failure_Acute,CAUSES,408
Rheumatoid_Arthritis,Disability_NOS,CAUSES,131
Rous_sarcoma_virus,Neoplasm,CAUSES,126
SARS_coronavirus,COVID_19,CAUSES,149
SUCLA2_gene_SUCLA2,Alzheimers,CAUSES,66
Saline,Hypertension,CAUSES,11
Salts,Hypertension,CAUSES,246
Scopolamine,Alzheimers,CAUSES,49
Scopolamine,Amnesia,CAUSES,432
Scopolamine,Impaired_cognition,CAUSES,178
Scopolamine,Memory_impairment,CAUSES,642
Seizures,Cessation_of_life,CAUSES,262
Sensory_denervation_disorder,Hypertension,CAUSES,17
Septic_Shock,Cessation_of_life,CAUSES,280
Septicemia,Cessation_of_life,CAUSES,1850
Septicemia,Inflammation,CAUSES,149
Septicemia,Inflammatory_Response,CAUSES,100
Septicemia,Kidney_Failure_Acute,CAUSES,198
Septicemia,Myocardial_dysfunction,CAUSES,139
Serotonin,Edema,CAUSES,142
Serotonin,Hypertension,CAUSES,14
Serotonin,depolarization,CAUSES,161
Shock,Cessation_of_life,CAUSES,260
Shock_Cardiogenic,Cessation_of_life,CAUSES,163
Shock_Hemorrhagic,Cessation_of_life,CAUSES,161
Simian_virus_40,Neoplasm,CAUSES,124
Single_Nucleotide_Polymorphism,Alzheimers,CAUSES,10
Single_Nucleotide_Polymorphism,Amino_Acid_Substitution,CAUSES,193
Sleep_Apnea_Obstructive,Hypertension,CAUSES,230
Sleep_Apnea_Obstructive,Hypoxia,CAUSES,162
Sleep_Apnea_Syndromes,Hypertension,CAUSES,21
Smoke,Inflammation,CAUSES,130
Sodium,Hypertension,CAUSES,75
Sodium_Chloride,Hypertension,CAUSES,1070
Sodium_Chloride,Stress,CAUSES,145
Sodium_Chloride_Dietary,Hypertension,CAUSES,53
Sodium_Glutamate,Obesity,CAUSES,106
Spastic_syndrome,Hypertrophy,CAUSES,108
Spinal_Cord_Injuries,Disability_NOS,CAUSES,130
Starvation,Cessation_of_life,CAUSES,106
Stenosis,Hypertension,CAUSES,57
Stenosis_unspecified,Hydrocephalus,CAUSES,113
Stenosis_unspecified,Hypertension,CAUSES,19
Steroids,Bone_necrosis,CAUSES,275
Steroids,Glaucoma,CAUSES,177
Steroids,Hypertension,CAUSES,47
Steroids,Osteoporosis,CAUSES,204
Stiffness,Hypertension,CAUSES,13
Stimulus,Hypertension,CAUSES,15
Streptozocin,Alzheimers,CAUSES,161
Streptozocin,Diabetes,CAUSES,2094
Streptozocin,Diabetes_Mellitus,CAUSES,863
Streptozocin,Diabetes_Mellitus_Insulin_Dependent,CAUSES,580
Streptozocin,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,483
Streptozocin,Diabetic_Nephropathy,CAUSES,443
Streptozocin,Hyperglycemia,CAUSES,660
Streptozocin,Hypertension,CAUSES,14
Streptozocin,Mouse_Model,CAUSES,198
Streptozocin,diabetic,CAUSES,10971
Stress,Inflammation,CAUSES,202
Study_models,Alzheimers,CAUSES,69
Study_models,Dependence,CAUSES,133
Study_models,Hypertension,CAUSES,69
Study_models,Inflammation,CAUSES,110
Study_models,Injury,CAUSES,281
Study_models,Neoplasm,CAUSES,121
Subarachnoid_Hemorrhage,Vasospasm,CAUSES,188
Substance,Hypertension,CAUSES,20
Substance,Toxic_effect,CAUSES,102
Substance_P,Extravasation,CAUSES,138
Sudden_infant_death_syndrome,Cessation_of_life,CAUSES,209
Sugars,Hypertension,CAUSES,13
Superoxides,Hypertension,CAUSES,13
Systolic_dysfunction,Heart_failure,CAUSES,112
TGFB1_protein_human_TGFB1,Fibrosis,CAUSES,247
TNF_protein_human_TNF,Adhesions,CAUSES,140
TNF_protein_human_TNF,Apoptosis,CAUSES,1724
TNF_protein_human_TNF,Cell_Death,CAUSES,369
TNF_protein_human_TNF,Cessation_of_life,CAUSES,151
TNF_protein_human_TNF,Down_Regulation,CAUSES,113
TNF_protein_human_TNF,Exocytosis,CAUSES,107
TNF_protein_human_TNF,Human_cells,CAUSES,103
TNF_protein_human_TNF,Hypertension,CAUSES,10
TNF_protein_human_TNF,Inflammation,CAUSES,307
TNF_protein_human_TNF,Inflammatory_Response,CAUSES,144
TNF_protein_human_TNF,Injury,CAUSES,137
TNF_protein_human_TNF,Insulin_Resistance,CAUSES,183
TNF_protein_human_TNF,Up_Regulation_Physiology,CAUSES,113
TNF_protein_human_TNF,cytotoxicity,CAUSES,136
Tachycardia,Cardiomyopathies,CAUSES,313
Tachycardia,Heart_failure,CAUSES,107
Tacrolimus,Hypertension,CAUSES,19
Takayasu_s_Arteritis,Hypertension,CAUSES,23
Testosterone,Hypertension,CAUSES,10
Tetradecanoylphorbol_Acetate,Inflammation,CAUSES,138
Thioacetamide,Fibrosis,CAUSES,129
Thioacetamide,Injury,CAUSES,133
Thiopental,Lack_of_sensation,CAUSES,305
Thromboembolism,Cessation_of_life,CAUSES,207
Thrombophilia,Thrombosis,CAUSES,101
Thrombosis,Cerebrovascular_accident,CAUSES,112
Thrombosis,Cessation_of_life,CAUSES,209
Thrombosis,Hypertension,CAUSES,18
Thrombosis,Ischemia,CAUSES,116
Thrombosis,Myocardial_Infarction,CAUSES,177
Thrombus,Cerebrovascular_accident,CAUSES,104
Thrombus,Myocardial_Infarction,CAUSES,122
Thrombus,Obstruction,CAUSES,128
Tourniquets,Hypertension,CAUSES,13
Tourniquets,Ischemia,CAUSES,131
Toxic_effect,Alzheimers,CAUSES,49
Toxic_effect,Hypertension,CAUSES,14
Toxin,Injury,CAUSES,136
Transforming_Growth_Factor_beta,Fibrosis,CAUSES,205
Transplantation,Hypertension,CAUSES,15
Traumatic_Brain_Injury,Alzheimers,CAUSES,30
Traumatic_Brain_Injury,Disability_NOS,CAUSES,237
Trisomy,Down_Syndrome,CAUSES,146
Tuberculosis,Cessation_of_life,CAUSES,1439
Turpentine,Inflammation,CAUSES,141
Unilateral_nephrectomy,Hypertension,CAUSES,16
Unilateral_renal_artery_stenosis,Hypertension,CAUSES,11
Uric_Acid,Hypertension,CAUSES,18
Vaccines,Thrombosis,CAUSES,104
Vascular_Diseases,Alzheimers,CAUSES,12
Vascular_Diseases,Cessation_of_life,CAUSES,129
Vascular_Diseases,Hypertension,CAUSES,10
