"Node"                                               , "Type"    , "In_Degree", "Out_Degree", "Total_Degree", "Betweenness"         , "Closeness"         , "PageRank"          , "In_Cycle", "SCC_ID", "SCC_Size"
"Collagen"                                           , "regular" ,           0,            1,              1,     0                 , 0.000312793243665937, 0.000417859780030183, FALSE     ,      670,          1
"Communicable_Diseases"                              , "regular" ,           0,            2,              2,     0                 , 0.00040650406504065 , 0.000417859780030183, FALSE     ,      669,          1
"Complement_System_Proteins"                         , "regular" ,           0,            2,              2,     0                 , 0.000398565165404544, 0.000417859780030183, FALSE     ,      668,          1
"Blind_Vision"                                       , "regular" ,           4,            0,              4,     0                 , 0.000417710944026733, 0.0042435484989914  , FALSE     ,      897,          1
"Labor_Childbirth"                                   , "regular" ,           1,            0,              1,     0                 , 0.000314366551398931, 0.00319393218160073 , FALSE     ,      841,          1
"Pregnancy"                                          , "regular" ,           1,            0,              1,     0                 , 0.000314366551398931, 0.00319393218160073 , FALSE     ,      840,          1
"Complication_infection"                             , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      667,          1
"Compression_procedure"                              , "regular" ,           0,            3,              3,     0                 , 0.000341180484476288, 0.000417859780030183, FALSE     ,      666,          1
"Congestive_heart_failure"                           , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      664,          1
"Secondary_hypertension"                             , "regular" ,           1,            0,              1,     0                 , 0.000264131008980454, 0.000940123567183325, FALSE     ,      783,          1
"Constriction_procedure"                             , "regular" ,           0,            5,              5,     0                 , 0.000358551452133381, 0.000417859780030183, FALSE     ,      663,          1
"Contrast_Media"                                     , "regular" ,           0,            1,              1,     0                 , 0.000289351851851852, 0.000417859780030183, FALSE     ,      662,          1
"Coronary_Arteriosclerosis"                          , "regular" ,           0,            2,              2,     0                 , 0.000347826086956522, 0.000417859780030183, FALSE     ,      661,          1
"Coronary_Occlusion"                                 , "regular" ,           0,            1,              1,     0                 , 0.000316656111462951, 0.000417859780030183, FALSE     ,      660,          1
"Coronary_heart_disease"                             , "regular" ,           0,            2,              2,     0                 , 0.000347826086956522, 0.000417859780030183, FALSE     ,      659,          1
"Coronavirus_Infections"                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      658,          1
"Corticotropin"                                      , "regular" ,           0,            2,              2,     0                 , 0.000353107344632768, 0.000417859780030183, FALSE     ,      656,          1
"Cushing_Syndrome"                                   , "regular" ,           1,            0,              1,     0                 , 0.000263852242744063, 0.000595450186543011, FALSE     ,      657,          1
"Cosmetic_procedure"                                 , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      655,          1
"Coxiella_burnetii"                                  , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      654,          1
"Croton_Oil"                                         , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      653,          1
"Cryptococcus_neoformans"                            , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      652,          1
"Culicidae"                                          , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      651,          1
"Cyclophosphamide"                                   , "regular" ,           0,            1,              1,     0                 , 0.000310269934843314, 0.000417859780030183, FALSE     ,      650,          1
"Cyclosporine"                                       , "regular" ,           0,            8,              8,     0                 , 0.000357015351660121, 0.000417859780030183, FALSE     ,      646,          1
"Gingival_Hyperplasia"                               , "regular" ,           1,            0,              1,     0                 , 0.000266028198989093, 0.00046225738165839 , FALSE     ,      649,          1
"Gingival_Overgrowth"                                , "regular" ,           2,            0,              2,     0                 , 0.000319488817891374, 0.000466870119489892, FALSE     ,      648,          1
"NEPHROTOXICITY"                                     , "regular" ,           2,            0,              2,     0                 , 0.000319488817891374, 0.000466870119489892, FALSE     ,      647,          1
"Cytomegalovirus"                                    , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      645,          1
"DELETION"                                           , "regular" ,           0,            2,              2,     0                 , 0.000388651379712398, 0.000417859780030183, FALSE     ,      644,          1
"DNA"                                                , "regular" ,           0,            3,              3,     0                 , 0.000403388463089956, 0.000417859780030183, FALSE     ,      643,          1
"DNA_Mitochondrial"                                  , "regular" ,           0,            2,              2,     0                 , 0.000392464678178964, 0.000417859780030183, FALSE     ,      642,          1
"DNA_Sequence"                                       , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      641,          1
"Death_Sudden"                                       , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      839,          1
"Death_Sudden_Cardiac"                               , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      838,          1
"Debris"                                             , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      640,          1
"Deep_Vein_Thrombosis"                               , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      639,          1
"Degenerative_polyarthritis"                         , "regular" ,           5,            1,              6,     0                 , 0.000406173842404549, 0.00264162438563707 , TRUE      ,      815,         60
"Dehydration"                                        , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      638,          1
"Dementia"                                           , "regular" ,           0,            1,              1,     0                 , 0.000318572793883402, 0.000417859780030183, FALSE     ,      637,          1
"Dengue_Virus"                                       , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      636,          1
"Depressive_disorder"                                , "regular" ,           2,            1,              3,     0                 , 0.000396667988893296, 0.000442204785252   , FALSE     ,      635,          1
"Desoxycorticosterone_acetate"                       , "regular" ,           0,            1,              1,     0                 , 0.000352858151023289, 0.000417859780030183, FALSE     ,      634,          1
"Detection"                                          , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      633,          1
"Dexamethasone"                                      , "regular" ,           0,            6,              6,     0                 , 0.000357653791130186, 0.000417859780030183, FALSE     ,      630,          1
"Atrophic"                                           , "regular" ,           3,            0,              3,     0                 , 0.000317460317460317, 0.000509525731217964, FALSE     ,      632,          1
"Muscular_Atrophy"                                   , "regular" ,           2,            0,              2,     0                 , 0.000267881060809001, 0.000504378183203099, FALSE     ,      631,          1
"Dextran_Sulfate"                                    , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      629,          1
"Dextran_Sulfate_Sodium"                             , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      628,          1
"Diagnosis"                                          , "regular" ,           2,            1,              3,     0                 , 0.000388651379712398, 0.00266531284694001 , TRUE      ,      815,         60
"Diarrheal_disorder"                                 , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      624,          1
"Diastolic_dysfunction"                              , "regular" ,           0,            1,              1,     0                 , 0.000313971742543171, 0.000417859780030183, FALSE     ,      623,          1
"Did_not_receive_therapy_or_drug_for"                , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      622,          1
"Diet"                                               , "regular" ,           0,           35,             35,     0                 , 0.000431592576607682, 0.000417859780030183, FALSE     ,      610,          1
"Acidosis"                                           , "regular" ,           2,            0,              2,     0                 , 0.000327653997378768, 0.000608577525156737, FALSE     ,      863,          1
"Dysbiosis"                                          , "regular" ,           1,            1,              2,     0                 , 0.000390930414386239, 0.000428007803259488, FALSE     ,      621,          1
"Fatty_Liver"                                        , "regular" ,           4,            0,              4,     0                 , 0.000340483486550902, 0.000714363941897454, FALSE     ,      850,          1
"Fatty_degeneration"                                 , "regular" ,           2,            0,              2,     0                 , 0.000311817898347365, 0.000435900710215614, FALSE     ,      620,          1
"Fibrosis_Liver"                                     , "regular" ,           3,            1,              4,     0                 , 0.000342817963661296, 0.000441048258230478, FALSE     ,      619,          1
"Glucose_Intolerance"                                , "regular" ,           1,            0,              1,     0                 , 0.000305343511450382, 0.000428007803259488, FALSE     ,      618,          1
"Hyperlipidemia"                                     , "regular" ,           1,            0,              1,     0                 , 0.000305343511450382, 0.000428007803259488, FALSE     ,      616,          1
"Metabolic_syndrome"                                 , "regular" ,           4,            1,              5,     0                 , 0.000394944707740916, 0.00103388170401145 , TRUE      ,      815,         60
"Mouse_Model"                                        , "regular" ,           2,            0,              2,     0                 , 0.000308071472581639, 0.000448900792260997, FALSE     ,      615,          1
"Nonalcoholic_Steatohepatitis"                       , "regular" ,           1,            0,              1,     0                 , 0.000305343511450382, 0.000428007803259488, FALSE     ,      614,          1
"Steatohepatitis"                                    , "regular" ,           1,            0,              1,     0                 , 0.000305343511450382, 0.000428007803259488, FALSE     ,      613,          1
"Steatohepatitis_non_alcoholic"                      , "regular" ,           1,            1,              2,     0                 , 0.000325309043591412, 0.000428007803259488, FALSE     ,      612,          1
"hypercholesterolemia"                               , "regular" ,           2,            0,              2,     0                 , 0.000331345261762757, 0.000430638772244863, FALSE     ,      611,          1
"Diet_High_Fat"                                      , "regular" ,           0,            5,              5,     0                 , 0.000404694455685957, 0.000417859780030183, FALSE     ,      609,          1
"Diethylnitrosamine"                                 , "regular" ,           0,            1,              1,     0                 , 0.000299490865528601, 0.000417859780030183, FALSE     ,      608,          1
"Diquat"                                             , "regular" ,           0,            1,              1,     0                 , 0.000310269934843314, 0.000417859780030183, FALSE     ,      607,          1
"Aging"                                              , "regular" ,           2,            0,              2,     0                 , 0.000392464678178964, 0.00206800666443711 , FALSE     ,      848,          1
"Assessment_procedure"                               , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      836,          1
"Asthenia"                                           , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      835,          1
"Challenge"                                          , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      834,          1
"Chronic_pain"                                       , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      833,          1
"Discomfort"                                         , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      832,          1
"Dyspnea"                                            , "regular" ,           2,            0,              2,     0                 , 0.000393545848091303, 0.00519013031757918 , FALSE     ,      890,          1
"Edema"                                              , "regular" ,           3,            0,              3,     0                 , 0.000396039603960396, 0.00164541485033273 , FALSE     ,      862,          1
"Fatal_Outcome"                                      , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      831,          1
"Fatigue"                                            , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      830,          1
"Headache"                                           , "regular" ,           2,            0,              2,     0                 , 0.000396196513470681, 0.00146431031825211 , FALSE     ,      829,          1
"Hospital_admission"                                 , "regular" ,           2,            0,              2,     0                 , 0.000393545848091303, 0.00519013031757918 , FALSE     ,      889,          1
"Hypertension_Pulmonary"                             , "regular" ,           2,            1,              3,     0                 , 0.000407331975560081, 0.00178722416924026 , FALSE     ,      875,          1
"Immune_response"                                    , "regular" ,           5,            0,              5,     0                 , 0.000400962309542903, 0.00245731838639495 , FALSE     ,      843,          1
"Infertility"                                        , "regular" ,           3,            0,              3,     0                 , 0.000397930760047752, 0.00207315421245198 , FALSE     ,      847,          1
"Intervention_regimes"                               , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      828,          1
"Ischemic_stroke"                                    , "regular" ,           2,            2,              4,     0                 , 0.000412541254125413, 0.00160838247443518 , TRUE      ,      815,         60
"Liver_Failure"                                      , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      827,          1
"Low_Back_Pain"                                      , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      826,          1
"Multiple_Organ_Failure"                             , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      825,          1
"Osteoporosis"                                       , "regular" ,           3,            0,              3,     0                 , 0.000395100750691426, 0.00149216672943745 , FALSE     ,      824,          1
"Pain"                                               , "regular" ,           3,            0,              3,     0                 , 0.000396667988893296, 0.00266992558477387 , FALSE     ,      844,          1
"Physical_findings"                                  , "regular" ,           1,            2,              3,     0                 , 0.00040650406504065 , 0.00145969758042    , TRUE      ,      815,         60
"Respiratory_Distress_Syndrome_Adult"                , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      823,          1
"Respiratory_Failure"                                , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      822,          1
"Right_ventricular_failure"                          , "regular" ,           1,            1,              2,     0                 , 0.00040650406504065 , 0.00145969758042061 , FALSE     ,      821,          1
"Single_organ_dysfunction"                           , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      819,          1
"Thrombocytopenia"                                   , "regular" ,           4,            0,              4,     0                 , 0.000420698359276399, 0.00147208883525235 , FALSE     ,      818,          1
"Vision"                                             , "regular" ,           1,            0,              1,     0                 , 0.000388198757763975, 0.00145969758042061 , FALSE     ,      817,          1
"hearing_impairment"                                 , "regular" ,           4,            0,              4,     0                 , 0.000416146483562214, 0.00148174048778022 , FALSE     ,      816,          1
"Dissection"                                         , "regular" ,           0,            3,              3,     0                 , 0.00032258064516129 , 0.000417859780030183, FALSE     ,      605,          1
"Dissection_of_aorta"                                , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      604,          1
"Disseminated_Intravascular_Coagulation"             , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      603,          1
"Doxorubicin"                                        , "regular" ,           0,            3,              3,     0                 , 0.000336473755047106, 0.000417859780030183, FALSE     ,      602,          1
"EHEC_Escherichia_coli"                              , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      601,          1
"Early_Diagnosis"                                    , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      600,          1
"Ebola_virus"                                        , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      599,          1
"Elements"                                           , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      598,          1
"Embolism"                                           , "regular" ,           0,            3,              3,     0                 , 0.000343997248022016, 0.000417859780030183, FALSE     ,      597,          1
"Embolism_Paradoxical"                               , "regular" ,           0,            1,              1,     0                 , 0.000307408545957578, 0.000417859780030183, FALSE     ,      596,          1
"Embolization_Therapeutic"                           , "regular" ,           0,            5,              5,     0                 , 0.00033478406427854 , 0.000417859780030183, FALSE     ,      595,          1
"Encephalitis"                                       , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      594,          1
"Endothelin_1"                                       , "regular" ,           0,            1,              1,     0                 , 0.000272628135223555, 0.000417859780030183, FALSE     ,      593,          1
"Endotoxemia"                                        , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      592,          1
"Endotoxins"                                         , "regular" ,           0,            2,              2,     0                 , 0.000334001336005344, 0.000417859780030183, FALSE     ,      591,          1
"Enterovirus"                                        , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      590,          1
"Environmental_Exposure"                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      589,          1
"Enzymes"                                            , "regular" ,           0,            2,              2,     0                 , 0.000398724082934609, 0.000417859780030183, FALSE     ,      588,          1
"Epidemic"                                           , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      587,          1
"Epigenetic_Process"                                 , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      586,          1
"Epinephrine"                                        , "regular" ,           0,            6,              6,     0                 , 0.000355113636363636, 0.000417859780030183, FALSE     ,      583,          1
"Platelet_aggregation"                               , "regular" ,           1,            0,              1,     0                 , 0.000264970853206147, 0.000477056582201126, FALSE     ,      585,          1
"Escherichia_coli"                                   , "regular" ,           0,            2,              2,     0                 , 0.000398565165404544, 0.000417859780030183, FALSE     ,      582,          1
"Estrogens"                                          , "regular" ,           0,            1,              1,     0                 , 0.000299490865528601, 0.000417859780030183, FALSE     ,      581,          1
"Ethanol"                                            , "regular" ,           0,           45,             45,     0                 , 0.00043535045711798 , 0.000417859780030183, FALSE     ,      558,          1
"Abnormal_coordination"                              , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      580,          1
"Ataxia"                                             , "regular" ,           2,            0,              2,     0                 , 0.000334448160535117, 0.000428383655971684, FALSE     ,      579,          1
"Blood_alcohol_concentration"                        , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      578,          1
"Bone_necrosis"                                      , "regular" ,           2,            0,              2,     0                 , 0.000309597523219814, 0.000453074287988283, FALSE     ,      577,          1
"Death_finding"                                      , "regular" ,           2,            0,              2,     0                 , 0.000325309043591412, 0.000430365424817811, FALSE     ,      576,          1
"Depressed_mood"                                     , "regular" ,           2,            0,              2,     0                 , 0.000325309043591412, 0.000430365424817811, FALSE     ,      575,          1
"Fetal_Alcohol_Syndrome"                             , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      574,          1
"Gastric_mucosal_lesion"                             , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      573,          1
"Gastric_ulcer"                                      , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      572,          1
"Hepatotoxicity"                                     , "regular" ,           2,            0,              2,     0                 , 0.000325309043591412, 0.000430365424817811, FALSE     ,      571,          1
"Injury_of_stomach"                                  , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      570,          1
"Injury_to_liver_NOS"                                , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      569,          1
"Intoxication"                                       , "regular" ,           2,            0,              2,     0                 , 0.000325309043591412, 0.000430365424817811, FALSE     ,      568,          1
"Lesion_of_stomach"                                  , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      566,          1
"Liver_damage"                                       , "regular" ,           3,            0,              3,     0                 , 0.000337837837837838, 0.000435512972832676, FALSE     ,      565,          1
"Pancreatitis_Chronic"                               , "regular" ,           1,            0,              1,     0                 , 0.000307219662058372, 0.000425752686986309, FALSE     ,      564,          1
"Sedation"                                           , "regular" ,           2,            0,              2,     0                 , 0.000325309043591412, 0.000430365424817811, FALSE     ,      563,          1
"Ulcer"                                              , "regular" ,           3,            0,              3,     0                 , 0.000337837837837838, 0.000435512972832676, FALSE     ,      561,          1
"cell_injury"                                        , "regular" ,           2,            0,              2,     0                 , 0.000309789343246592, 0.000446645675987818, FALSE     ,      560,          1
"Ethylnitrosourea"                                   , "regular" ,           0,            1,              1,     0                 , 0.000299490865528601, 0.000417859780030183, FALSE     ,      557,          1
"Etiologic_Agent"                                    , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      556,          1
"Evolution"                                          , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      555,          1
"Excision"                                           , "regular" ,           0,            2,              2,     0                 , 0.000392927308447937, 0.000417859780030183, FALSE     ,      554,          1
"Exsanguination"                                     , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      553,          1
"FAS"                                                , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      551,          1
"Fatty_Acids"                                        , "regular" ,           0,            1,              1,     0                 , 0.000297000297000297, 0.000417859780030183, FALSE     ,      550,          1
"Fatty_Acids_Nonesterified"                          , "regular" ,           0,            1,              1,     0                 , 0.000297000297000297, 0.000417859780030183, FALSE     ,      549,          1
"Fibromuscular_Dysplasia"                            , "regular" ,           0,            1,              1,     0                 , 0.000263991552270327, 0.000417859780030183, FALSE     ,      546,          1
"Flavivirus"                                         , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      545,          1
"Fluorides"                                          , "regular" ,           0,            1,              1,     0                 , 0.000310269934843314, 0.000417859780030183, FALSE     ,      544,          1
"Focal_segmental_glomerulosclerosis"                 , "regular" ,           0,            1,              1,     0                 , 0.0003000300030003  , 0.000417859780030183, FALSE     ,      543,          1
"Food"                                               , "regular" ,           0,            2,              2,     0                 , 0.000389863547758285, 0.000417859780030183, FALSE     ,      542,          1
"Foramen_Ovale_Patent"                               , "regular" ,           0,            1,              1,     0                 , 0.000307408545957578, 0.000417859780030183, FALSE     ,      541,          1
"Force"                                              , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      540,          1
"Foreign_Bodies"                                     , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      539,          1
"Formalin"                                           , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      538,          1
"Fracture"                                           , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      537,          1
"Francisella_tularensis"                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      536,          1
"Free_Radicals"                                      , "regular" ,           0,            2,              2,     0                 , 0.000398724082934609, 0.000417859780030183, FALSE     ,      535,          1
"Freund_s_Adjuvant"                                  , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      534,          1
"Fructose"                                           , "regular" ,           0,            6,              6,     0                 , 0.000401606425702811, 0.000417859780030183, FALSE     ,      532,          1
"Hypertriglyceridemia"                               , "regular" ,           1,            0,              1,     0                 , 0.000290023201856148, 0.000477056582201126, FALSE     ,      533,          1
"Mitral_Valve_Insufficiency"                         , "regular" ,           1,            1,              2,     0                 , 0.00032499187520312 , 0.00102616886404668 , FALSE     ,      846,          1
"Fungi"                                              , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      531,          1
"Fungi_Filamentous"                                  , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      530,          1
"Fusarium"                                           , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      529,          1
"Fusarium_graminearum"                               , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      528,          1
"Gadolinium"                                         , "regular" ,           0,            1,              1,     0                 , 0.000312793243665937, 0.000417859780030183, FALSE     ,      527,          1
"Gastroesophageal_reflux_disease"                    , "regular" ,           0,            1,              1,     0                 , 0.000314366551398931, 0.000417859780030183, FALSE     ,      526,          1
"Gastrointestinal_Hemorrhage"                        , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      525,          1
"Gene_Environment_Interaction"                       , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      524,          1
"Gene_Expression"                                    , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      523,          1
"Gene_Mutation"                                      , "regular" ,           0,            2,              2,     0                 , 0.000388651379712398, 0.000417859780030183, FALSE     ,      522,          1
"Generalized_ischemic_myocardial_dysfunction"        , "regular" ,           0,            1,              1,     0                 , 0.000313971742543171, 0.000417859780030183, FALSE     ,      521,          1
"Genes"                                              , "regular" ,           0,           24,             24,     0                 , 0.000430848772081   , 0.000417859780030183, FALSE     ,      515,          1
"Cystic_Fibrosis"                                    , "regular" ,           2,            0,              2,     0                 , 0.000328407224958949, 0.000435289949558294, FALSE     ,      520,          1
"Deafness"                                           , "regular" ,           2,            0,              2,     0                 , 0.000328407224958949, 0.000435289949558294, FALSE     ,      519,          1
"Familial_Mediterranean_Fever"                       , "regular" ,           2,            0,              2,     0                 , 0.000328407224958949, 0.000435289949558294, FALSE     ,      518,          1
"Schizophrenia"                                      , "regular" ,           1,            1,              2,     0                 , 0.000389256520046711, 0.000432658980572919, FALSE     ,      516,          1
"Genome"                                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      514,          1
"Genus_Coronavirus"                                  , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      513,          1
"Genus_Mycobacterium"                                , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      512,          1
"Germ_Line_Mutation"                                 , "regular" ,           0,            2,              2,     0                 , 0.000388651379712398, 0.000417859780030183, FALSE     ,      511,          1
"Glomerulonephritis"                                 , "regular" ,           0,            3,              3,     0                 , 0.000303582270795386, 0.000417859780030183, FALSE     ,      510,          1
"Glucocorticoids"                                    , "regular" ,           0,           13,             13,     0                 , 0.000359841669665347, 0.000417859780030183, FALSE     ,      506,          1
"Adrenal_gland_hypofunction"                         , "regular" ,           1,            0,              1,     0                 , 0.000267594327000268, 0.000445181381032157, FALSE     ,      509,          1
"Osteopenia"                                         , "regular" ,           1,            0,              1,     0                 , 0.000267594327000268, 0.000445181381032157, FALSE     ,      508,          1
"loss_bone"                                          , "regular" ,           2,            0,              2,     0                 , 0.000317057704502219, 0.000450328929047021, FALSE     ,      507,          1
"Glucose"                                            , "regular" ,           0,            7,              7,     0                 , 0.000351123595505618, 0.000417859780030183, FALSE     ,      505,          1
"Glutamate"                                          , "regular" ,           0,            3,              3,     0                 , 0.000360620266858997, 0.000417859780030183, FALSE     ,      504,          1
"Glutamates"                                         , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      503,          1
"Glutathione"                                        , "regular" ,           0,            1,              1,     0                 , 0.000310269934843314, 0.000417859780030183, FALSE     ,      502,          1
"Glycosylation_End_Products_Advanced"                , "regular" ,           0,            2,              2,     0                 , 0.000338868180277872, 0.000417859780030183, FALSE     ,      501,          1
"Graft_vs_Host_Disease"                              , "regular" ,           0,            1,              1,     0                 , 0.000337723741979061, 0.000417859780030183, FALSE     ,      500,          1
"Gram_Negative_Bacteria"                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      499,          1
"Gram_Positive_Bacteria"                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      498,          1
"HIV"                                                , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      497,          1
"HIV_Infections"                                     , "regular" ,           0,            2,              2,     0                 , 0.00040650406504065 , 0.000417859780030183, FALSE     ,      496,          1
"HM13_gene_HM13"                                     , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      495,          1
"HMGB1_Protein"                                      , "regular" ,           0,            1,              1,     0                 , 0.000327868852459016, 0.000417859780030183, FALSE     ,      494,          1
"Haemophilus_influenzae"                             , "regular" ,           0,            1,              1,     0                 , 0.000388198757763975, 0.000417859780030183, FALSE     ,      493,          1
